Booking_ID,Ticket_Price,Distance_km,Flight_Duration_hr,Passenger_Age,Airline,Travel_Class,Departure_City,Payment_Method
FB2288,359.37,1431.3,10.4,78,S Airlines,First,New York,UPI
FB2289,577.18,8729.3,5.93,60,Q Airways,Economy,Frankfurt,Net Banking
FB2290,2105.23,3597.4,13.04,66,B Airways,Economy,London,Debit Card
FB2291,837.04,2456.3,13.95,46,B Airways,First,London,Net Banking
FB2292,2924.2,760.5,13.69,59,S Airlines,Premium Economy,Mumbai,Credit Card
FB2293,3509.43,555.6,14.34,73,Q Airways,First,Mumbai,Debit Card
FB2294,4042.82,9361.5,23.74,34,S Airlines,First,Singapore,PayPal
FB2295,1160.72,1872.9,22.61,48,Q Airways,First,Delhi,Credit Card
FB2296,1003.92,5772.3,21.96,70,Q Airways,Economy,Mumbai,Cash
FB2297,701.93,7389.0,20.13,51,B Airways,Economy,London,UPI
FB2298,3254.87,5311.7,23.61,55,E Airlines,Economy,Mumbai,Net Banking
FB2299,3591.08,617.1,2.91,74,Airways,Economy,Mumbai,UPI
FB2300,351.61,9467.0,7.0,54,Airways,Business,Dubai,PayPal
FB2301,4693.82,423.0,12.63,21,S Airlines,First,Mumbai,Net Banking
FB2302,449.46,9214.1,21.24,79,Airways,First,New York,Credit Card
FB2303,2798.22,10751.7,12.88,19,B Airways,Economy,Singapore,Debit Card
FB2304,3603.49,5364.2,18.83,29,E Airlines,Premium Economy,New York,Debit Card
FB2305,4380.65,6565.8,3.9,52,Q Airways,Business,London,Net Banking
FB2306,3627.62,5880.7,6.68,23,Q Airways,Business,Singapore,Credit Card
FB2307,4048.29,4853.7,18.43,73,B Airways,Premium Economy,Frankfurt,Net Banking
FB2308,1829.36,10682.9,4.54,63,Airways,Economy,Singapore,Net Banking
FB2309,4111.16,10759.0,9.11,25,Q Airways,Business,Paris,Net Banking
FB2310,584.55,4229.1,6.99,38,Airways,Business,Delhi,Debit Card
FB2311,4495.12,7496.3,9.07,70,B Airways,First,Frankfurt,PayPal
FB2312,2828.44,11144.8,17.85,75,Q Airways,First,Frankfurt,Net Banking
FB2313,4123.03,11556.1,9.51,63,S Airlines,Economy,Paris,Debit Card
FB2314,2371.13,6254.8,14.1,78,E Airlines,Economy,Paris,Cash
FB2315,3289.17,5598.1,2.95,52,Airways,First,Dubai,Credit Card
FB2316,2726.73,3560.7,20.22,65,Airways,First,Singapore,Cash
FB2317,3711.63,11518.8,9.56,32,Airways,First,Delhi,Net Banking
FB2318,591.82,1970.9,16.39,24,Airways,Premium Economy,London,Debit Card
FB2319,489.69,7084.0,18.27,32,B Airways,Business,London,Credit Card
FB2320,1386.1,3605.8,5.64,62,B Airways,Economy,Delhi,UPI
FB2321,965.81,3564.4,22.17,23,B Airways,Economy,Frankfurt,Credit Card
FB2322,4384.56,5038.1,15.6,64,B Airways,Premium Economy,Singapore,Credit Card
FB2323,1252.23,11985.9,11.0,34,Q Airways,First,New York,Net Banking
FB2324,4884.15,943.1,4.97,21,B Airways,Business,Singapore,Cash
FB2325,1817.1,7068.9,23.59,39,Q Airways,First,Dubai,Cash
FB2326,1074.17,1266.1,19.0,49,S Airlines,Economy,Dubai,UPI
FB2327,3990.55,2107.9,5.6,76,B Airways,Premium Economy,Paris,Net Banking
FB2328,3361.8,5442.9,8.77,39,S Airlines,Business,London,Credit Card
FB2329,2591.34,6272.4,20.34,44,B Airways,Business,Dubai,PayPal
FB2330,2865.75,3327.9,17.54,63,S Airlines,Business,Delhi,Cash
FB2331,3652.17,4002.5,19.26,32,E Airlines,Business,London,Cash
FB2332,1296.58,1317.5,11.31,77,S Airlines,Premium Economy,Frankfurt,Debit Card
FB2333,4982.4,3847.7,18.05,61,Q Airways,Economy,New York,Credit Card
FB2334,4879.01,11608.7,9.97,68,Airways,Business,Frankfurt,Net Banking
FB2335,3321.56,11353.1,5.68,39,S Airlines,Business,Singapore,Cash
FB2336,1157.8,4218.1,16.0,45,Airways,Economy,London,Net Banking
FB2337,3465.1,6979.0,24.41,59,E Airlines,First,Mumbai,Credit Card
FB2338,546.55,10942.3,8.11,55,E Airlines,Business,London,Credit Card
FB2339,347.13,372.4,11.79,77,Q Airways,Business,Dubai,Cash
FB2340,1436.88,9785.0,17.01,74,Q Airways,First,New York,UPI
FB2341,2420.59,11395.9,13.77,26,S Airlines,Economy,Delhi,Net Banking
FB2342,4367.71,1368.5,21.16,51,B Airways,Economy,Singapore,Net Banking
FB2343,3690.41,2188.9,19.16,53,E Airlines,Business,Singapore,Debit Card
FB2344,3764.99,11540.7,1.93,26,Airways,Economy,Dubai,Credit Card
FB2345,2242.37,6589.2,24.96,32,B Airways,First,Dubai,Credit Card
FB2346,1860.49,466.1,18.93,79,E Airlines,Premium Economy,Dubai,Cash
FB2347,1980.99,3314.3,21.67,62,S Airlines,First,Mumbai,Cash
FB2348,4940.72,5564.3,16.45,37,E Airlines,First,Delhi,Cash
FB2349,392.52,8407.0,21.48,25,Q Airways,Premium Economy,Mumbai,Debit Card
FB2350,4361.75,8878.0,3.25,75,Airways,First,Dubai,UPI
FB2351,2977.64,11946.4,9.02,45,Airways,Business,Delhi,Cash
FB2352,2305.35,3663.9,21.97,68,Q Airways,Business,Frankfurt,Cash
FB2353,3681.24,6597.2,5.44,36,B Airways,Economy,Frankfurt,PayPal
FB2354,2536.01,6539.9,2.42,74,Q Airways,Economy,Dubai,Cash
FB2355,4392.43,5046.0,19.81,33,Airways,First,Delhi,Debit Card
FB2356,4523.37,2279.2,20.97,28,S Airlines,Business,New York,Net Banking
FB2357,2224.26,11736.2,4.48,59,B Airways,Business,Singapore,UPI
FB2358,1528.77,10283.8,21.43,25,E Airlines,Premium Economy,Mumbai,Net Banking
FB2359,3043.28,6130.5,17.33,50,S Airlines,Economy,Paris,PayPal
FB2360,4579.34,7358.0,13.24,27,B Airways,Business,Dubai,Credit Card
FB2361,1211.18,2959.0,20.84,79,Airways,First,Dubai,Credit Card
FB2362,3190.24,6662.3,10.77,35,Airways,Business,London,Cash
FB2363,3231.49,8431.2,5.25,52,S Airlines,Economy,Paris,PayPal
FB2364,3718.94,6327.5,7.48,79,B Airways,First,New York,Net Banking
FB2365,831.52,11886.3,12.88,60,E Airlines,Economy,Singapore,Debit Card
FB2366,3635.96,7452.7,13.52,67,E Airlines,Business,Dubai,UPI
FB2367,4563.36,4640.4,20.24,20,Q Airways,Business,New York,Net Banking
FB2368,1062.48,9334.2,19.89,57,S Airlines,Business,Mumbai,PayPal
FB2369,1340.21,2294.4,14.74,44,B Airways,Economy,Singapore,PayPal
FB2370,4862.7,4798.8,19.63,76,S Airlines,First,Dubai,Net Banking
FB2371,1068.69,4359.4,5.2,45,E Airlines,Business,Mumbai,UPI
FB2372,4301.05,5352.1,1.73,63,B Airways,Business,London,Net Banking
FB2373,2562.93,9446.8,21.9,23,Airways,Business,London,Net Banking
FB2374,1386.71,5964.8,2.35,64,Airways,Premium Economy,Frankfurt,UPI
FB2375,4379.6,9590.0,6.54,31,B Airways,Premium Economy,Mumbai,Debit Card
FB2376,2337.47,7044.9,17.54,24,S Airlines,First,Singapore,PayPal
FB2377,2671.12,4302.2,10.53,27,S Airlines,Economy,Mumbai,UPI
FB2378,1924.32,9776.8,21.97,32,Airways,Business,Paris,Cash
FB2379,3046.16,3088.0,7.8,48,Airways,Business,Mumbai,Cash
FB2380,984.91,2925.3,0.79,46,E Airlines,Economy,London,Cash
FB2381,2077.19,6202.7,7.87,59,B Airways,Economy,London,Cash
FB2382,4853.18,3351.9,14.66,71,S Airlines,First,London,Credit Card
FB2383,1439.04,406.3,9.71,34,E Airlines,Economy,Paris,Debit Card
FB2384,3352.34,7885.1,13.6,76,S Airlines,Business,Dubai,Credit Card
FB2385,1760.91,6279.8,21.98,68,Airways,First,Frankfurt,Net Banking
FB2386,3912.67,5512.6,22.86,46,B Airways,Premium Economy,Paris,Net Banking
FB2387,828.19,11613.5,7.02,66,Q Airways,First,Dubai,UPI
FB2388,4855.14,6983.0,11.82,61,B Airways,First,Paris,Cash
FB2389,2378.19,10402.1,13.95,32,Q Airways,First,Delhi,UPI
FB2390,1333.04,1931.6,23.75,43,E Airlines,Economy,Dubai,Net Banking
FB2391,552.78,6959.7,24.97,29,Q Airways,Business,Singapore,Cash
FB2392,1014.84,10455.4,6.27,42,Q Airways,Economy,Singapore,PayPal
FB2393,2694.91,7122.3,18.31,78,E Airlines,Business,Frankfurt,Debit Card
FB2394,1817.62,8700.8,9.76,58,B Airways,Economy,New York,Net Banking
FB2395,4178.64,4652.9,0.7,22,E Airlines,First,London,PayPal
FB2396,2268.26,1381.7,0.73,21,Airways,Business,Paris,UPI
FB2397,1393.83,5657.4,11.78,61,Airways,Economy,Mumbai,PayPal
FB2398,3162.3,4915.4,12.46,65,Q Airways,First,London,UPI
FB2399,3592.53,10444.6,1.05,58,E Airlines,Premium Economy,Frankfurt,Net Banking
FB2400,1001.8,3154.7,17.33,74,E Airlines,Economy,Mumbai,Credit Card
FB2401,1004.57,11610.8,7.7,48,E Airlines,Economy,Paris,Debit Card
FB2402,376.02,11510.2,14.22,20,B Airways,Premium Economy,London,PayPal
FB2403,3734.73,3197.3,7.87,70,S Airlines,Economy,London,PayPal
FB2404,3386.26,4372.2,4.59,20,S Airlines,Premium Economy,New York,Net Banking
FB2405,2478.23,10778.0,10.48,43,S Airlines,Business,New York,Net Banking
FB2406,4252.02,11609.5,6.19,67,B Airways,Premium Economy,Singapore,UPI
FB2407,4067.22,5488.2,13.6,34,E Airlines,First,Mumbai,Cash
FB2408,3009.7,4055.7,5.37,77,S Airlines,Premium Economy,Delhi,Cash
FB2409,4367.7,6455.3,12.96,27,E Airlines,Business,Delhi,Cash
FB2410,1188.04,8346.9,4.36,19,Q Airways,Premium Economy,London,UPI
FB2411,737.21,3499.7,16.94,41,S Airlines,Premium Economy,New York,Cash
FB2412,1494.8,8916.7,18.97,28,Q Airways,Business,Paris,Net Banking
FB2413,474.02,904.4,3.2,41,B Airways,Economy,London,Credit Card
FB2414,2749.61,876.7,11.96,52,Airways,Economy,Frankfurt,Credit Card
FB2415,4695.71,4819.6,2.24,40,B Airways,First,Singapore,Credit Card
FB2416,388.85,4435.6,15.16,49,B Airways,First,New York,Cash
FB2417,786.13,3992.9,6.98,40,B Airways,Premium Economy,Frankfurt,Credit Card
FB2418,2370.56,6044.9,13.43,51,S Airlines,Economy,Mumbai,PayPal
FB2419,4682.6,4052.6,13.18,58,Q Airways,Economy,Frankfurt,Cash
FB2420,1717.55,2549.4,23.15,36,S Airlines,Premium Economy,New York,PayPal
FB2421,2634.73,3920.8,13.95,19,Airways,Business,London,Net Banking
FB2422,399.55,11706.4,14.78,77,B Airways,Economy,Frankfurt,PayPal
FB2423,912.05,5110.0,10.34,68,E Airlines,First,Paris,Net Banking
FB2424,4935.82,5503.1,23.75,19,Airways,Premium Economy,Delhi,UPI
FB2425,4832.57,7045.6,19.54,32,Q Airways,Business,Mumbai,UPI
FB2426,223.71,11805.1,7.49,73,Airways,First,London,PayPal
FB2427,4768.7,3126.7,21.18,38,S Airlines,Economy,Mumbai,Debit Card
FB2428,3267.78,8271.0,11.09,52,E Airlines,Business,New York,Net Banking
FB2429,4366.01,8677.0,20.8,22,S Airlines,First,Singapore,Cash
FB2430,2382.75,7405.7,20.66,60,B Airways,Premium Economy,Frankfurt,Debit Card
FB2431,2674.86,1336.4,5.13,44,B Airways,Business,Delhi,Net Banking
FB2432,2546.46,8219.4,17.68,41,Airways,Business,Paris,Cash
FB2433,3400.95,1049.9,7.62,24,B Airways,Premium Economy,Mumbai,Net Banking
FB2434,870.33,7274.9,7.79,23,B Airways,Economy,Delhi,Net Banking
FB2435,343.87,8953.1,7.76,63,Q Airways,Economy,Frankfurt,Cash
FB2436,1678.06,2768.3,18.28,78,Q Airways,Business,London,Net Banking
FB2437,3582.47,10147.0,6.13,50,S Airlines,Business,New York,Net Banking
FB2438,1168.9,655.1,0.52,75,S Airlines,Business,Paris,Net Banking
FB2439,3432.48,10172.6,18.02,66,Q Airways,First,Paris,UPI
FB2440,4855.58,5685.8,4.69,34,Airways,Business,Dubai,Credit Card
FB2441,650.72,2845.8,3.06,63,Q Airways,Economy,Mumbai,Net Banking
FB2442,3428.49,1865.2,6.32,59,S Airlines,Premium Economy,New York,Cash
FB2443,2330.0,11453.7,9.81,47,E Airlines,Premium Economy,Delhi,PayPal
FB2444,4367.08,1150.2,12.16,25,B Airways,Premium Economy,Mumbai,Net Banking
FB2445,1050.32,2629.4,1.59,57,E Airlines,Business,London,UPI
FB2446,3524.6,4369.5,24.28,63,E Airlines,Business,London,UPI
FB2447,4222.95,7556.7,18.04,24,B Airways,Premium Economy,New York,PayPal
FB2448,4734.15,6674.2,8.42,23,Q Airways,First,Frankfurt,Net Banking
FB2449,3479.59,1770.0,8.31,21,Airways,First,Paris,Debit Card
FB2450,2586.44,3689.8,11.49,18,E Airlines,First,New York,PayPal
FB2451,3165.67,3093.4,15.84,32,Airways,First,Paris,Credit Card
FB2452,4370.74,2798.5,4.09,48,S Airlines,Economy,Delhi,Cash
FB2453,2938.93,5110.4,5.13,42,E Airlines,Premium Economy,Singapore,Cash
FB2454,345.86,8537.2,21.56,64,S Airlines,Economy,Mumbai,Cash
FB2455,4668.55,2844.2,6.78,50,Q Airways,Business,Mumbai,Cash
FB2456,3509.73,4590.1,9.81,69,E Airlines,First,London,UPI
FB2457,3447.26,4873.7,21.85,52,S Airlines,First,Mumbai,Credit Card
FB2458,1235.24,11724.5,16.75,72,S Airlines,Premium Economy,Delhi,Net Banking
FB2459,3362.65,11469.6,8.87,22,Q Airways,First,Dubai,Net Banking
FB2460,2090.55,9661.6,17.25,22,Airways,Premium Economy,New York,Debit Card
FB2461,3325.92,3127.4,0.98,53,Airways,Business,Paris,Net Banking
FB2462,711.65,1096.0,18.52,34,E Airlines,First,London,Credit Card
FB2463,3357.66,4007.8,12.43,70,Q Airways,First,New York,Net Banking
FB2464,4997.19,3421.5,20.42,69,E Airlines,Economy,Paris,UPI
FB2465,431.42,6219.3,23.89,31,Airways,Premium Economy,Paris,PayPal
FB2466,4890.44,9399.4,23.18,75,Q Airways,Premium Economy,Paris,Net Banking
FB2467,2153.16,10342.4,22.78,46,B Airways,First,Dubai,Cash
FB2468,4379.62,10184.9,13.05,25,Q Airways,Economy,New York,Cash
FB2469,3955.45,4508.2,9.32,51,Q Airways,First,Mumbai,PayPal
FB2470,2921.68,8340.6,11.89,57,B Airways,Premium Economy,Singapore,Cash
FB2471,3744.56,3960.2,17.4,18,S Airlines,Premium Economy,Paris,Cash
FB2472,4416.87,1012.6,22.16,46,S Airlines,First,Delhi,UPI
FB2473,2139.87,8508.3,5.57,53,S Airlines,Business,Paris,UPI
FB2474,1769.76,415.0,23.0,68,Airways,First,Paris,UPI
FB2475,3404.45,5087.4,20.47,54,Q Airways,Economy,New York,Net Banking
FB2476,4077.66,4153.7,24.48,46,B Airways,Premium Economy,Mumbai,PayPal
FB2477,3858.97,8412.5,22.07,22,Airways,Premium Economy,Frankfurt,Cash
FB2478,4029.51,9265.1,7.36,70,B Airways,First,Delhi,Debit Card
FB2479,2290.8,3857.9,3.1,49,Airways,Business,Mumbai,PayPal
FB2480,4125.6,9796.0,3.25,77,Airways,Premium Economy,Paris,Debit Card
FB2481,777.0,3738.8,7.63,69,Airways,First,New York,Cash
FB2482,2813.55,5522.0,15.55,41,B Airways,Business,Frankfurt,Credit Card
FB2483,227.64,8806.1,20.21,36,E Airlines,First,Mumbai,PayPal
FB2484,1758.01,8407.2,22.53,29,Airways,First,Mumbai,Net Banking
FB2485,1959.02,11852.2,15.78,69,S Airlines,First,London,Debit Card
FB2486,2101.63,2934.4,0.64,18,Q Airways,Premium Economy,Dubai,PayPal
FB2487,3538.24,8049.1,5.06,24,E Airlines,Business,Frankfurt,PayPal
FB2488,2065.08,7433.3,2.94,34,E Airlines,Economy,Singapore,UPI
FB2489,2353.73,11006.7,9.4,51,B Airways,Economy,Frankfurt,Credit Card
FB2490,1340.21,2129.4,12.78,60,E Airlines,Premium Economy,Dubai,UPI
FB2491,1991.61,9096.0,1.56,24,B Airways,Premium Economy,Dubai,Credit Card
FB2492,1290.89,6948.7,9.04,34,B Airways,First,Delhi,Credit Card
FB2493,551.34,3513.6,4.89,76,S Airlines,First,London,Net Banking
FB2494,3096.55,5850.9,16.35,20,Airways,Business,London,PayPal
FB2495,3407.42,4205.2,11.87,46,E Airlines,First,Mumbai,UPI
FB2496,3173.55,7078.0,12.64,39,Airways,Business,Dubai,UPI
FB2497,2424.77,10701.3,10.98,55,Airways,First,Frankfurt,Debit Card
FB2498,2022.97,6960.9,23.92,71,Airways,First,Singapore,PayPal
FB2499,4344.0,7691.2,5.76,60,B Airways,Economy,Delhi,Cash
FB2500,2691.59,6369.3,13.16,46,Airways,Premium Economy,Frankfurt,Cash
FB2501,2500.07,898.6,18.53,67,E Airlines,Business,London,Debit Card
FB2502,323.08,3024.4,14.14,67,B Airways,Economy,Mumbai,Credit Card
FB2503,1837.99,6056.4,23.26,71,E Airlines,First,Singapore,Debit Card
FB2504,2024.94,3929.8,9.76,59,B Airways,Economy,Dubai,Debit Card
FB2505,2114.35,2426.6,11.86,22,Q Airways,Business,New York,UPI
FB2506,2984.83,6198.4,2.67,47,Q Airways,Premium Economy,New York,Debit Card
FB2507,2761.29,4076.9,15.42,40,Q Airways,Economy,Frankfurt,Credit Card
FB2508,3117.94,3319.9,7.56,72,Q Airways,Business,Singapore,Cash
FB2509,3871.44,5728.6,4.43,38,B Airways,First,New York,Net Banking
FB2510,4102.33,1859.4,13.84,73,Airways,Economy,London,PayPal
FB2511,3646.99,11154.6,13.54,43,S Airlines,Premium Economy,New York,Debit Card
FB2512,4786.51,10452.1,2.36,71,S Airlines,Business,Delhi,PayPal
FB2513,287.52,8579.2,17.61,64,Q Airways,Premium Economy,Frankfurt,Debit Card
FB2514,1139.73,1542.7,15.78,38,Airways,First,New York,PayPal
FB2515,236.3,9377.8,5.13,37,E Airlines,Premium Economy,Dubai,UPI
FB2516,3307.88,9753.1,12.0,40,Airways,First,Delhi,UPI
FB2517,4510.55,9282.8,18.15,21,E Airlines,First,Paris,PayPal
FB2518,1368.72,1633.4,13.47,38,S Airlines,Economy,New York,Debit Card
FB2519,4649.77,7833.7,10.19,38,Airways,First,New York,Debit Card
FB2520,489.28,10061.6,8.4,18,Airways,Premium Economy,Singapore,Credit Card
FB2521,4685.29,7055.0,15.45,32,S Airlines,Economy,New York,Cash
FB2522,1887.79,7863.0,23.51,34,Airways,First,New York,Cash
FB2523,686.82,5662.9,16.96,68,E Airlines,Business,Singapore,Net Banking
FB2524,2532.18,6485.9,2.33,31,Airways,Business,Mumbai,Cash
FB2525,1432.53,702.2,11.79,76,E Airlines,First,Dubai,Net Banking
FB2526,1567.39,7775.9,22.33,36,Q Airways,Economy,Singapore,UPI
FB2527,1674.99,1252.9,2.81,67,Airways,Economy,London,Net Banking
FB2528,4054.52,5389.7,24.73,77,E Airlines,Economy,Paris,Net Banking
FB2529,2787.97,3724.1,23.75,51,S Airlines,Premium Economy,London,Cash
FB2530,1694.28,6681.5,2.42,23,Q Airways,Business,Delhi,Debit Card
FB2531,3129.6,1861.0,23.37,62,Airways,First,Paris,UPI
FB2532,3637.52,8392.2,9.4,66,E Airlines,First,New York,Credit Card
FB2533,1508.6,9601.6,21.2,23,Airways,Business,Paris,Net Banking
FB2534,2185.04,2211.2,10.75,70,E Airlines,Premium Economy,London,Net Banking
FB2535,785.05,1520.5,11.3,71,Airways,Economy,New York,PayPal
FB2536,1069.52,2002.5,16.04,22,Q Airways,Business,Singapore,Net Banking
FB2537,3469.37,10562.4,19.47,24,Q Airways,First,London,Debit Card
FB2538,1070.9,6479.8,1.33,50,Airways,Premium Economy,Dubai,Credit Card
FB2539,2720.78,5767.0,15.03,30,Airways,First,Delhi,PayPal
FB2540,3603.42,1548.5,5.07,68,B Airways,Economy,Frankfurt,Cash
FB2541,713.01,7899.8,8.98,71,Airways,Business,Paris,UPI
FB2542,2923.1,10455.6,9.03,18,Airways,Economy,New York,Debit Card
FB2543,1431.5,9989.8,11.99,30,Q Airways,Premium Economy,Dubai,Credit Card
FB2544,4822.05,7624.8,8.69,60,Airways,Business,Singapore,UPI
FB2545,2521.02,1180.8,3.13,44,S Airlines,Economy,Singapore,Cash
FB2546,4068.76,1615.0,4.07,24,Airways,Economy,London,UPI
FB2547,2841.09,876.9,1.32,69,B Airways,Economy,Mumbai,PayPal
FB2548,408.38,3312.5,12.02,20,E Airlines,Premium Economy,Paris,Net Banking
FB2549,3239.13,1887.2,23.88,75,Q Airways,Economy,Paris,Net Banking
FB2550,4766.74,3342.6,3.33,42,S Airlines,First,Mumbai,Debit Card
FB2551,3087.74,4805.2,23.68,50,E Airlines,Business,Singapore,UPI
FB2552,4132.11,11332.9,18.47,57,S Airlines,Business,Singapore,Net Banking
FB2553,4444.19,7441.4,16.12,34,Q Airways,Economy,Frankfurt,Debit Card
FB2554,1294.78,10069.2,16.31,62,B Airways,Premium Economy,Frankfurt,Debit Card
FB2555,1217.82,8611.1,20.75,31,Q Airways,First,Paris,PayPal
FB2556,3132.71,1616.3,3.12,54,S Airlines,First,Frankfurt,Debit Card
FB2557,2172.94,8910.3,12.87,75,S Airlines,Business,Frankfurt,Cash
FB2558,4231.33,3518.7,17.58,73,Q Airways,Business,New York,Net Banking
FB2559,4520.11,7777.6,14.88,71,Airways,First,Delhi,Net Banking
FB2560,1896.42,4289.3,20.9,40,Q Airways,Business,Paris,Credit Card
FB2561,1336.98,11972.8,2.27,76,B Airways,Economy,Singapore,Cash
FB2562,3946.52,3383.6,17.42,41,Q Airways,First,New York,Net Banking
FB2563,1519.07,3565.8,13.58,46,E Airlines,Business,Singapore,PayPal
FB2564,4148.55,11188.9,9.79,55,Airways,Economy,Frankfurt,Net Banking
FB2565,2233.94,588.3,8.84,76,E Airlines,Economy,Delhi,Credit Card
FB2566,3404.24,8451.3,15.71,71,Q Airways,First,Frankfurt,UPI
FB2567,658.57,8786.3,22.33,44,Airways,Economy,Frankfurt,UPI
FB2568,3194.52,10085.6,12.66,55,E Airlines,First,Dubai,Cash
FB2569,2368.48,11700.9,20.71,70,E Airlines,Economy,Dubai,Debit Card
FB2570,3015.72,11714.5,10.35,57,Airways,First,Delhi,Credit Card
FB2571,1006.47,1063.7,3.01,62,Airways,First,Delhi,Credit Card
FB2572,3736.99,9915.5,2.01,67,S Airlines,First,Dubai,Net Banking
FB2573,4341.43,7861.8,1.76,40,Airways,First,Dubai,PayPal
FB2574,1240.35,7873.9,9.81,48,Q Airways,Economy,Dubai,Net Banking
FB2575,659.43,1801.7,8.76,53,B Airways,First,Dubai,PayPal
FB2576,313.47,7907.2,18.09,34,S Airlines,Business,Paris,Credit Card
FB2577,3281.46,11795.0,18.7,78,Airways,Economy,Paris,Debit Card
FB2578,3114.05,10968.3,1.75,54,B Airways,First,Frankfurt,UPI
FB2579,2824.15,5437.8,5.92,20,S Airlines,Economy,London,Cash
FB2580,1313.35,767.4,7.22,53,Q Airways,Economy,Frankfurt,PayPal
FB2581,2076.35,4538.8,13.92,72,B Airways,Economy,Delhi,UPI
FB2582,3053.49,9968.8,4.04,22,Airways,Economy,Mumbai,Cash
FB2583,2584.48,8507.5,3.78,63,Airways,First,London,Debit Card
FB2584,4941.37,5674.3,23.62,32,Q Airways,Economy,Mumbai,Credit Card
FB2585,854.91,944.7,20.2,69,S Airlines,Business,Mumbai,Debit Card
FB2586,3536.69,5294.7,4.93,66,B Airways,Economy,Singapore,PayPal
FB2587,2140.73,5787.6,10.46,23,Q Airways,Economy,New York,Credit Card
FB2588,2255.36,11164.1,9.21,76,S Airlines,Business,Delhi,Net Banking
FB2589,3644.47,7800.7,19.88,27,E Airlines,First,Paris,Cash
FB2590,3523.69,3946.3,13.0,71,E Airlines,Business,London,Net Banking
FB2591,4958.03,6446.2,3.63,49,S Airlines,Premium Economy,Frankfurt,Credit Card
FB2592,816.29,1072.8,18.61,40,Airways,Business,Delhi,Cash
FB2593,699.73,11679.0,10.22,65,Airways,First,Dubai,Cash
FB2594,3676.83,4512.7,6.94,34,E Airlines,Business,Delhi,Net Banking
FB2595,2976.26,5891.0,9.7,63,Airways,Economy,Mumbai,Cash
FB2596,1515.97,4456.8,12.7,37,Airways,First,Paris,Credit Card
FB2597,581.21,8285.4,8.91,61,S Airlines,Premium Economy,Dubai,PayPal
FB2598,611.16,8048.1,6.43,58,S Airlines,First,Delhi,PayPal
FB2599,4492.12,8669.3,10.26,32,Airways,Economy,Delhi,Credit Card
FB2600,1120.96,3437.3,0.97,61,S Airlines,Premium Economy,Paris,Net Banking
FB2601,1752.18,3993.3,19.43,63,B Airways,First,Mumbai,Debit Card
FB2602,1287.95,1765.4,4.69,75,E Airlines,First,Frankfurt,Credit Card
FB2603,1903.98,7969.5,1.58,39,B Airways,Economy,Dubai,PayPal
FB2604,533.23,765.6,16.52,67,B Airways,Business,Mumbai,Credit Card
FB2605,2691.49,7292.9,19.46,69,Airways,Business,Paris,Cash
FB2606,524.54,10475.4,20.44,23,Airways,Premium Economy,Delhi,Cash
FB2607,4041.71,10722.7,12.59,21,B Airways,Economy,Frankfurt,Credit Card
FB2608,1321.82,5553.7,5.53,75,B Airways,Economy,London,Net Banking
FB2609,2792.06,5673.9,18.56,40,Q Airways,Business,London,Debit Card
FB2610,4424.38,1200.5,17.64,61,Q Airways,Business,Singapore,Cash
FB2611,3324.21,8148.0,6.53,62,E Airlines,Premium Economy,New York,PayPal
FB2612,2758.2,9908.7,22.63,36,B Airways,Business,London,Cash
FB2613,1756.8,3162.5,3.06,71,S Airlines,Premium Economy,Paris,PayPal
FB2614,1798.41,5229.2,24.58,62,Q Airways,First,New York,Debit Card
FB2615,3413.54,10114.4,21.58,48,Airways,Premium Economy,Paris,Cash
FB2616,4971.87,10562.3,17.35,61,B Airways,Premium Economy,Paris,Net Banking
FB2617,3376.83,3145.2,23.5,69,S Airlines,Premium Economy,Dubai,PayPal
FB2618,2877.36,6741.7,18.2,20,S Airlines,First,Singapore,Cash
FB2619,3707.12,2552.2,5.17,45,S Airlines,Business,Dubai,Cash
FB2620,2432.99,1492.0,11.33,20,Airways,Premium Economy,Frankfurt,Credit Card
